b,q,mean,stdev,delta
0.17908618589133193,3.060460654020164,0.040520124145810014,0.0022886659302267165,0.9476857665517711
0.3322588860761172,3.0189764841203064,0.0326974769714824,0.003191815562142041,0.958294644187862
0.3442047517470922,3.0713942514714936,0.04258162718878502,0.004600845212288391,0.931692685293206
0.2718658980123462,3.755324025923869,0.03346522280432919,0.0029140192916038148,0.9580722189046158
0.2318412754478496,4.182811470325495,0.03793508346481415,0.0016168678023348074,0.9487219514271767
0.27671620956057974,3.9442972899841324,0.011276718358490161,0.0038833885821716297,0.9832592883647238
0.41687999941452913,2.6164924038526056,0.01891572932315854,0.00431532235957943,0.9851323542388587
0.44224829883577144,3.1713010859130986,0.048280715678314094,0.002804614507678581,0.9567065484682983
0.24299042241133545,3.8472477669693625,0.03205955111502748,0.00477032560636146,0.938398584618807
0.30565643852458957,3.151943889611709,0.03274539353874161,0.0023933082763050676,0.9857596112097483
0.3339094961969149,3.2063818953030356,0.018015700455358087,0.0025818462210157388,0.9817890283238382
0.33059570027639756,2.1392989727031346,0.0415982878060204,0.002649206710270237,0.9782854133570387
0.26848469797470237,3.300406439745144,0.025140710119883447,0.002338253307218578,0.9516518870648479
0.2816186379835963,3.900684503785179,0.04160360044732651,0.0037412037633874277,0.939782956286333
0.3881055823448629,4.287256915924063,0.03255577585297365,0.0012729964543404695,0.930602034183133
0.12435194301182792,3.690012052435974,0.029345317803449553,0.004843289908508295,0.9895804409374237
0.13399610582106203,3.8597652374662523,0.0410074709681954,0.0025519877476123443,0.9843927071825095
0.13552080804326838,2.7491050949922493,0.024287996951221413,0.0017478489950587543,0.9358028431857431
0.4440078798631385,3.145080075628827,0.04816236093723469,0.0020299580889486584,0.9723677277116072
0.4452175284777403,2.1657849299071517,0.029269260085124177,0.003079676887869207,0.954124616339831
0.2989494016462144,3.6770270155799114,0.04886541616885164,0.004807685441231305,0.9715477784742026
0.32917111532975124,3.1834824314109422,0.012322156688135529,0.004767449714452386,0.9589694785850772
0.3703946096580236,4.441014293627946,0.0330474587440775,0.0012633505881603593,0.9318030818529685
0.4459354209514842,4.4153508858998665,0.02444494215797948,0.00441471525186532,0.9465407275946851
0.11571871422243456,3.4545906969839235,0.03671652259992351,0.0025245412276178806,0.9812357289996787
0.16728605133248708,2.8490011243056594,0.04783685476910529,0.0014132610793582928,0.9733655626364707
0.12010685317167266,2.9825841977650787,0.010097045665064695,0.0025661514266245044,0.9667793724924147
0.20596065619921067,2.543030708859786,0.048590964144587835,0.0010146370690088814,0.9330328002965679
0.18246891753054795,3.4325842876723023,0.033371001308482924,0.0014211860763786183,0.9587949807048913
0.3550080775123966,3.9417394735556606,0.014577968421872992,0.004798613336139668,0.9501508079327191
0.11110631822078978,4.326130772693826,0.029103143725141986,0.0036234898584335666,0.9631913911824554
0.32639367736638514,2.6529155933110484,0.03803235613303818,0.0022866299276876616,0.9422171041474272
0.3096506488309618,2.838263592488663,0.04813676774932884,0.004694003819960855,0.9407450137607031
0.38099063237393116,2.4080840171761952,0.04508381221567006,0.004432854331737823,0.978944091724308
0.4180205968606183,3.500880074365414,0.01904498921065024,0.004754941457186073,0.9441089842951136
0.3879859854093345,4.189699994096743,0.03657957245201035,0.004875718037009055,0.9480328305928625
0.426324812446113,4.199821237007088,0.030893101656857914,0.002469733574856584,0.9694831210246679
0.39834685326841013,4.255374878791637,0.03471249390319509,0.002110209897975057,0.9875164591871347
0.2272541597608285,4.058722325676602,0.01633900153137203,0.0032280098599996674,0.9643299358803094
0.13379749616143438,3.1807464245717645,0.025448968852791957,0.0039022982407648393,0.9455461862570576
0.31545752569335017,3.42323818316281,0.04581128961868794,0.004386647667077735,0.9551687786999896
0.42681898362988224,3.4816568858058754,0.048983160215273026,0.0036358785387106993,0.9646636231787424
0.20795137599000818,3.4502061757777502,0.033231954232913495,0.004727975235610203,0.9782265652134088
0.26799131589594716,2.632453704405899,0.01551159379300563,0.0034538206196938,0.9464291194974184
0.3820326257594593,3.9719355745689984,0.04427049365583491,0.0015503184148800359,0.9591246419950052
0.39520316718430204,2.0135698910063753,0.025037003305233153,0.004445454098651692,0.9686665008553734
0.2707887897597334,3.706342621950047,0.0337386564997503,0.0019939701705069734,0.9496660222778733
0.37483579738302264,2.1493981084188016,0.049513911198709785,0.004825841140814716,0.9669095771143137
0.15432108827090885,3.406642227623033,0.03122444830039959,0.0032010321686182248,0.987744234544459
0.3644882651172605,4.000534432995269,0.026436952549146672,0.0031635289452308217,0.9402770546804614
0.19859644655497224,3.6495549730366363,0.010816420169691811,0.0012790778968015126,0.9430579003291863
0.161645295976258,4.158221071692761,0.014034312426928977,0.003801822366177864,0.9481278300135922
0.13604526746874096,2.267722647281306,0.03354128454674945,0.003564507072921294,0.946666103718398
0.15957696643419433,3.922025478063117,0.01564144293477762,0.0018775834159727681,0.9588079349096009
0.11411619025859311,3.9114775421827153,0.013266833797649848,0.001155083253337381,0.983968767808332
0.32345177325030666,4.026921209892839,0.02571864437550509,0.0021206794377895315,0.9737426539897677
0.31969446134493146,3.956709462639579,0.04956177727681246,0.0019474750691159683,0.9545229033102467
0.12771380858454032,3.9921892888305894,0.042546487467940146,0.0023843663910188247,0.9541829135803994
0.2652474217370752,4.486323874727013,0.02972973812083656,0.002956706233248043,0.9408878661333456
0.36145226967501454,2.0371659509885576,0.027551645699768118,0.0043663733049768075,0.9300902346086405
0.1792511842371414,3.8629486982206123,0.033107238263057406,0.0013909050744270804,0.9574331781613631
0.31677196431329935,2.146018791575193,0.017478386615539118,0.004533136823554272,0.973189828577907
0.1814375630235212,2.868574825704749,0.018933687771587892,0.0026455150494846657,0.9699109761653865
0.32092151123720625,2.3723368291900426,0.03994584408621432,0.0020699967358013046,0.9666089439573877
0.13097598661013762,3.144740334276323,0.02923676180966303,0.003738176866883232,0.9349946156178153
0.3474837075962509,3.700916276994678,0.011423305229567063,0.00428262065771599,0.953184785197578
0.259517592855401,3.306799137212093,0.022400745987635674,0.004703439719394956,0.9347601850605858
0.406850030993514,2.373653954802802,0.028459663807095012,0.002520898712428324,0.978169191976312
0.394404166156784,3.390429422486699,0.0254294115201283,0.0033175001621523243,0.9646835133443297
0.30730531823503215,2.8613285998266913,0.021435767639586274,0.003018723268838632,0.972230807881277
0.3620066350166259,3.402580310792659,0.02088008246386218,0.004611308238140937,0.9773456972491475
0.3479336591950133,3.293063911633107,0.04354296509110404,0.004906859531532594,0.9891260195586049
0.4440720385112965,3.986266237590029,0.04413161189268681,0.0032227593312240854,0.9618888635330025
0.11761394476617212,4.453489308817917,0.03066133469286019,0.0027922552378665177,0.9600288507645439
0.4138918225671864,3.3591129788389096,0.044783956684579455,0.004742396129369842,0.95949590133835
0.20677004779269123,2.6061456531706146,0.043370952680890314,0.004883798138235208,0.9713064357610911
0.21021974226862605,4.16816147243893,0.028425371260106476,0.0024291321049515094,0.9643010548112175
0.19644347025926076,3.959621006404949,0.014180463480633353,0.0011983607285462289,0.9820814004887657
0.3014107392630897,4.213527528534712,0.023114780456759076,0.004188571438254539,0.9834826336743211
0.34104718473367046,3.7507686798931568,0.0394006405075179,0.0039544333372312605,0.9882426360728108
0.16843140966416903,4.145601900530961,0.04572109045359708,0.003124712203191745,0.9814147748885356
0.43034027230714467,3.5900859246847023,0.0401673685374099,0.0043927132814525665,0.931458023475143
0.42011704203509104,2.7285788454605133,0.010570192804695058,0.002902522020481077,0.9804279950660617
0.37004748765394213,3.6584470315509257,0.014402154687470805,0.004222687862114598,0.9847465966487299
0.3613894889450938,3.78912324402879,0.03185867479661095,0.0016400189078903523,0.988361934504643
0.4062630544819691,3.6729105173509957,0.024034596377058765,0.0033936656493716664,0.9840553274526865
0.3843419978960896,3.5061923459197644,0.013411589725421662,0.002563587595275068,0.9368402979179016
0.3837641821100386,2.998692277076704,0.01772719005074644,0.0027860381485756286,0.9462360553318557
0.1463227815055144,3.4122127271462768,0.04681192255990637,0.0011267920279582637,0.9655568462185504
0.3205301768641351,2.266917159952587,0.034633639759197296,0.0014687660937999993,0.9578394028330052
0.3542828385012491,2.9649113706354457,0.037138697370496535,0.004954614823431052,0.9304116665300992
0.21851352099210947,2.935207195990195,0.019729081098860797,0.004762660540813465,0.9404992588794748
0.2488339034725642,2.257681597908897,0.02943581456800811,0.0039106904232742365,0.9512882347522015
0.36919467354272095,4.4223992473589355,0.01578635096237569,0.0034023921512040148,0.9691420042076005
0.11939477557762096,3.611158794653975,0.044084874768904825,0.0032906800388423003,0.9723066720100296
0.2812961969451161,4.332117476589049,0.0426783853126645,0.001721183359293184,0.970560954133906
0.28187288883672135,3.2149326500884596,0.04504108201605155,0.003685119073548593,0.9887296434864161
0.25690195074449645,2.8301347964448493,0.043057720605907,0.0016207229591209244,0.9539959603906365
0.25551558418741943,4.166461362748285,0.026814560796856082,0.002862768301691319,0.9844596103763761
0.2701952255121216,2.047874086807892,0.032036542239026425,0.003926669245959419,0.9629231958911495
0.1991923701358329,3.606793225327122,0.03222291359801388,0.0019217385783704202,0.9325458831798382
0.37696720099654213,2.9727399148246207,0.04981590493542643,0.002131647836729473,0.9427145855068696
0.39783606814854433,3.107509479821566,0.04579412826775679,0.0030306619311367966,0.9672028741103805
0.34916625030234705,2.8635811092687655,0.04914731846082898,0.003967757997736456,0.9850709645349571
0.44295136858639783,3.726258858429798,0.027682745227008622,0.002810591194980339,0.9713481738065135
0.4160594462306003,3.457697169550041,0.013472299293046004,0.001554518987589891,0.9889761511625983
0.20016847284406591,4.073069063113797,0.045036753549988665,0.0021122567891307706,0.9625932163412959
0.14915505026484024,3.2304810422085763,0.02779866417637631,0.0018832931686389586,0.9864104176675417
0.43610047290286547,4.00738241744764,0.03424231573562038,0.0015186183825952172,0.9508576004037751
0.3783857468109635,3.3563802600849817,0.02979073768414587,0.003932804524335573,0.9570811104457426
0.22873896709687772,3.5687594527710838,0.03678683828249671,0.00402127279959766,0.9739739615421695
0.3034252825749024,3.1887071960756446,0.011296956317782603,0.0022601159024977563,0.9671593444236223
0.3934015326581892,3.926047782854969,0.029922706016765714,0.0011570257627960278,0.9808087192591067
0.39321391600024236,2.106175840080204,0.028128143194585557,0.0040485782322801055,0.9875664484552162
0.2014632286645387,3.9780418713832972,0.02823386653098485,0.0031560142049328723,0.9635884695814487
0.2461053378669148,2.0692825527970733,0.012855678734998731,0.0016313259570024056,0.9524564860998384
0.151456619737989,3.695872894857872,0.02432206213730699,0.0022792414750662923,0.9490153161618261
0.16860514735976304,2.5319707193187613,0.03839717448322935,0.0010861572591823801,0.9764883637406095
0.18647893925282188,4.032267225140268,0.0176482200458934,0.0033903461060991393,0.9478049938088321
0.3498685808818798,4.0476842531867,0.03896059853490594,0.0041382744026475324,0.9438713868859672
0.29714331868573673,4.216132626269065,0.021396560145683346,0.002986314057020389,0.9881722553447293
0.3854674312899645,4.3406389702485635,0.0388953521047791,0.00224461676127391,0.9442323948126051
0.12843460880049667,2.5882505948540873,0.04402413202436638,0.0043357362053486805,0.941478149471814
0.13315403276435517,2.50963684527637,0.010672439698290813,0.00275032526123508,0.9746980633558846
0.41285109678005694,2.0839863393799978,0.013756471099122721,0.004468981248125637,0.9605067628447203
0.11489938392728366,3.7630482488531944,0.047980658457817,0.0036477279103726942,0.9460626845999431
0.2202777695334383,3.100800269770085,0.021982414321463063,0.0013252095600431821,0.9704062076670712
0.37626629259510713,2.330936433389446,0.03327353234754551,0.001972233785477653,0.9596569334728361
0.20334920975530085,4.072391210581966,0.030337429995283945,0.0034927882742998655,0.9795886024207321
0.34260672602844433,4.292895871531053,0.02480686188010886,0.0029963661650219122,0.9356723125376514
0.3351627699367644,3.115615216422293,0.03761407826195145,0.004064055631215071,0.9796881464181213
0.380333424236344,3.4075662400821947,0.04387101700528015,0.00459703513066378,0.9385604363780562
0.28849062028316097,2.6910945039620007,0.03881097271102013,0.0033961203684613433,0.9691863071077504
0.35280785484000243,3.467861960304849,0.02466496504372155,0.0015399132408185664,0.9700537613184307
0.2755828880901575,3.2260521529197375,0.017842003187294325,0.0024143751996089056,0.9376501823468973
0.30928961720726544,2.362176711674005,0.011985384410956647,0.0017002641135521043,0.9879449814672955
0.33588022555722363,3.0130119238087554,0.04005562597872544,0.0020856013852819074,0.9863079287029977
0.42855456690661897,2.1580790503597846,0.02180341286809777,0.004194495841176553,0.9846025254859138
0.32679090391718413,2.7183952384174184,0.03341504409444836,0.0015036836799746335,0.9543297918626467
0.34998542692498513,3.884579048052278,0.042607394222028874,0.002592180290822154,0.9351290375554349
0.40426851075937453,2.115899061626532,0.03479427478707348,0.0016272892836839369,0.974021335486055
0.2559277921322699,4.395649268149498,0.04533290741629712,0.003712137864253418,0.9581099724962082
0.15628093601057047,3.5398100779514596,0.021237624002422135,0.0032357916857972753,0.944167756644325
0.17578466540391707,3.1141776930809053,0.04984278839424046,0.0016489276209606558,0.9747865379346116
0.1839086562809277,2.420931582985022,0.026599016971247273,0.00414978098782194,0.9456896153607034
0.3010052271968839,2.369221970562625,0.047879136478436786,0.002461958308327006,0.9836740948851471
0.16799293219975453,4.401331556382975,0.04597818031185483,0.004088930198478334,0.9470351146828141
0.33802448434597543,4.194548819492995,0.01855483899622338,0.001185248988979214,0.9787830722378165
0.12710038260032494,4.438714706250642,0.02014309828114729,0.0045896655752213624,0.972636631108148
0.20401547880194298,2.5992910957977857,0.03494546454000697,0.004511417475666654,0.9811528598930694
0.32500665233366244,3.273406844384498,0.03357914935499066,0.004029737384168723,0.9405591920035458
0.16284427265293255,3.6453241383409214,0.046500457930126436,0.003005184623192018,0.9682134953226691
0.2361828221058909,2.5807671268373737,0.015090977348148443,0.0010296584254290671,0.9444965844053231
0.259869358405083,2.5557141787901454,0.01690444604049857,0.003219896050233239,0.9320002701828467
0.33186921236938005,2.2453619433054963,0.03394032516990785,0.0046821965145535365,0.9611749288459064
0.3688484102842762,3.280832013387853,0.011638339129409186,0.00434942967588892,0.9620020372252536
0.23613330280455694,3.7284333738482274,0.01680618341546333,0.004631408897505204,0.9624864006032468
0.12885315771186656,2.657261704216842,0.02506447721440077,0.0032410900091755426,0.9698332205686827
0.15041253954602113,3.431840999810845,0.04673325604762194,0.0034828579985261674,0.9552987002342215
0.1262296343068738,4.093138641935239,0.043800239335836315,0.001660169548393554,0.97505947587479
0.17461103420623802,3.713481823499266,0.029682958154633565,0.004071523622006047,0.9613472706795754
0.43721798901303,3.3175590493190787,0.022305570485596025,0.0032816797664284667,0.9545717054117475
0.14666565320170405,3.9695305760072763,0.020739500409202676,0.004488917404874563,0.9865075197819135
0.2925003875597574,4.448924341222699,0.041305779975272246,0.004311089901867627,0.9887882234368895
0.34000090598505206,2.114516079866328,0.010637857621993638,0.0015330460605712376,0.9301627332082876
0.4486165617953276,3.661402713952777,0.040491215519522866,0.0014177763055362466,0.9354443931681382
0.24802906297127317,3.7856639913916643,0.0252691837981572,0.004052465074967947,0.9709324143089559
0.3949424618777625,4.012189201469642,0.02493737996123368,0.0045736798397255736,0.9852877910394525
0.3126355699969654,2.2351926852766257,0.04153239097566281,0.002758800443175542,0.9729916365144476
0.1842360137099008,4.4136090829776276,0.048523179210648165,0.0018659739255137914,0.935945112438854
0.2976363252158316,2.4601941762225774,0.025235380881827738,0.004322231822755026,0.9595457727520296
0.179490411895596,4.128687951191337,0.02412221184103603,0.0016992573605519215,0.9605769871204813
0.13964495934657753,3.2122387937697017,0.037026901362192076,0.004706078716902776,0.9584784969428702
0.26230772978375644,2.661369071976433,0.030851495549962547,0.004122613568262478,0.962738591055289
0.2958597696815575,2.097114983819634,0.02580637189480675,0.002500110273653995,0.9307899909569123
0.4336358129553005,4.464188032557276,0.029199394915388414,0.004284439150046034,0.9537226289269243
0.20907309143912692,3.7047786068108275,0.04999590667257035,0.002946025194336464,0.9550792978320681
0.13131909335314174,3.005605658114558,0.015443411312799516,0.004118359538785001,0.9881131765078769
0.10664958856417907,3.4864982869113295,0.02378486750024147,0.0028711083214965757,0.9849803063276286
0.28325185724533175,2.6009793943351256,0.03508480859697276,0.0025110501755684963,0.9612586552552247
0.41830637875676047,3.134012113537394,0.03979861213733639,0.0023341193296641735,0.9479015270708476
0.22373625584376988,3.313796059745418,0.04136587265817523,0.0018472593512798747,0.973826313317193
0.3729536614541057,3.974126308134073,0.04197186982759664,0.0018213078302974986,0.9521794080379123
0.2403156936563344,3.987797017911003,0.04561722490046796,0.002077516238086311,0.9575947863725564
0.14955888756147329,4.385481647598651,0.043245212342599516,0.0033269156140839956,0.9654153836439665
0.26695067992216637,3.81689253256637,0.014667038441444265,0.004557205869467817,0.9744365815653253
0.1590443946393364,3.9663718593480874,0.019551484205741747,0.0011178726283857029,0.9661495188383259
0.4149422201187889,3.1744423446420824,0.011492541003059152,0.0010351626727355876,0.9365428688466214
0.23508557926670046,3.908748629559527,0.012252781459681412,0.003478665983435956,0.9728928105143485
0.3940228200320909,4.33722321234086,0.04657290454023231,0.0027727359137884114,0.975672128823131
0.21242807279659556,4.078258431941398,0.035851415694145496,0.002674301666410129,0.9316305758816479
0.2948134748810832,4.206059670039549,0.04925079814833704,0.004211503347347543,0.9504436116520408
0.16538432841472483,4.329484115039746,0.0462393490970508,0.003385087401134863,0.9325179747797498
0.4132082889277916,2.3793638836389794,0.04035339645449024,0.00143379076207631,0.9422948919484108
0.2391795209938697,2.0290873536369265,0.02980717108583153,0.002018810804386151,0.9483255535544229
0.21595321316439225,4.06998178702719,0.02349490089292628,0.0012049362975070784,0.9474976735902055
0.20225991510680053,2.6114656100039895,0.03921039909580191,0.001466962283579629,0.9573431574839408
0.1014876941468274,3.175397241647032,0.03197184700991238,0.0032599083601098414,0.9783515979223697
0.16443330218924418,3.872102436908066,0.03781312555429896,0.004821687513744196,0.9653123153258406
0.4048126375777221,2.6928739943067628,0.028501926534589737,0.0026828506152200187,0.9557578933318569
0.25410298860688085,4.08423959740857,0.02033874761851365,0.004863147093729914,0.9629680412964976
0.38270029317274346,2.280923818209791,0.02086915077852055,0.002136362228680711,0.9715021885133832
0.2662221778857333,4.034857319715856,0.02168881648326552,0.004381237154597605,0.9708512777367556
0.3487849746819247,3.546416320447255,0.03290416769976284,0.0030627980649750117,0.954902671572914
0.43820517345454113,3.7833970996930795,0.04221639226079189,0.0031316926349071027,0.9614414693647533
0.18919860592026327,4.243310860970211,0.015698252723804117,0.003861711096615195,0.9884993460922995
0.3316653693411288,3.771138660667457,0.02562066048052932,0.004879915056756719,0.9507650084039355
0.4213414307923551,3.090322625581506,0.014963223609462926,0.004930527891377907,0.9843126964856626
0.2944092345785545,3.806133511974032,0.011002111178164523,0.0027041792223532297,0.9519990525795768
0.1769751180103174,3.9980896840158087,0.024395508644463423,0.004684029284913365,0.9870903857289268
0.22982993168949586,3.688983115283617,0.02203247017935333,0.0037790298083314965,0.9749229062244081
0.13621685219772334,3.4731478931549327,0.02119360834563162,0.0029924854952371083,0.9419720160561366
0.12693731416415815,3.155979790901438,0.012304926491309659,0.004438418987378503,0.9699849247244912
0.29397349842313414,3.9514810319770626,0.018755683242864404,0.003673192513128447,0.9354699259583561
0.33449853130169505,2.340540537398412,0.03007383011182435,0.001951646042895351,0.9753175779327682
0.32293447176651924,3.5140013724630883,0.01684589179497501,0.0018247764504956134,0.941135291483902
0.2010825419727895,2.2008878556801563,0.01426723470781618,0.004710813378705108,0.9894608265028019
0.39959730307013364,4.1630572354516815,0.046310552274893814,0.002343631088262935,0.9743084999814461
0.2087318480981269,3.9275690807373147,0.013838613688342055,0.0012948242676828297,0.9624287967601464
0.2682606243431854,3.0470595025987315,0.03232120394314678,0.002936448231678581,0.9363444996155177
0.43313961234960574,2.3372706560877914,0.03224800302832073,0.0034984707280155277,0.9757890120228254
0.28826315992221385,3.384795881008843,0.04496841264400001,0.0016815207835233592,0.9488793708797798
0.34170345218028186,3.3215010550943735,0.04541370463466112,0.0034253581728460073,0.956017187799575
0.38934406380874276,2.552754696257484,0.013114595090717301,0.002618136771681205,0.9608665611496231
0.31307480539562593,4.391840481569927,0.0352721931491071,0.0030417722910155865,0.9742626656522464
0.11581796823986475,4.316518786560543,0.04225416736628458,0.0013869596950165865,0.9528206658826478
0.33737155402713004,2.309997500478728,0.0357397994820671,0.0011685488173362477,0.933530281904605
0.24928939283964352,3.340347700606946,0.0317056738725398,0.0022283700922026677,0.9885504924763443
0.3545302244247851,4.089839937771163,0.04106594768049033,0.004293456488152221,0.9433022126900542
0.21233802137335134,2.024204027428042,0.025872589054120876,0.004964244320940825,0.9830534657658078
0.15205814374427057,3.3267896719910306,0.010221951466067797,0.0022533560706360506,0.9804863930150297
0.42308879654414777,2.4549251328086195,0.038561559675559555,0.0028408684095272115,0.9514704049589536
0.23880000668053222,4.378260304171917,0.020993209532686956,0.0022800415583986346,0.9305483627653053
0.2106569479462535,2.193027875629313,0.032623890874893625,0.004871087102938109,0.9674774670128822
0.23681496073722702,2.0386795084447513,0.010911481764657331,0.001381631730179034,0.9853334133982203
0.3377739968588383,2.721777381977201,0.042735107238755496,0.003117163598870141,0.9561308020056307
0.2806541726481995,3.3381410770677595,0.03971522566512938,0.004181618781807206,0.9598347059067207
0.3797793594170369,2.492034186269804,0.010928549597874244,0.0041644673813551695,0.9374761140706929
0.14894421209317027,2.2435699463220486,0.0314758656286521,0.001100368247177368,0.9805837541621296
0.3218127034761529,3.276354074544,0.028109526509468,0.0012552204885575352,0.9744909609649144
0.14816473601635302,4.064134205294629,0.012463346941649606,0.0035377436761230546,0.9693845371257699
0.32851172566247067,4.373374746415539,0.029069329734370132,0.002743152986326918,0.9668205634963751
0.4085398573192941,3.6651497667570063,0.04141401100659389,0.001910232534861468,0.9694624998278868
0.22081305098797888,2.0505200788408633,0.03522807555182003,0.0017333237316529073,0.9607280962112273
0.21732448370369428,2.643146339032122,0.04586037192096114,0.004838829917196957,0.9378929360344818
0.139485968694251,4.371676523343529,0.02056409586732834,0.001670404760029764,0.9425470673581866
0.22914613422527746,3.022053199183172,0.04419818519787637,0.001317472945176498,0.9345549596115096
0.19154321063932744,3.613237802019602,0.030171969500368906,0.0039372586058049885,0.9845367231852858
0.43051511277126364,3.238173724804611,0.016062911371898306,0.002204424914517533,0.9316096470501671
0.3847426690081084,3.519675394272241,0.03871640825012848,0.0022659922482952165,0.9401783929472881
0.12508458076123613,4.211457158986203,0.03317578375444183,0.003940144314064039,0.9617360658818686
0.18627870170729877,3.075326028526008,0.04024356608137761,0.004539978796716703,0.9454313220144038
0.4144665816235146,2.6969660597722465,0.024684997259161873,0.004507398210219101,0.9549716811304958
0.20168003865342068,3.4413488508664267,0.037313107363238014,0.003976337976952387,0.9827625331070099
0.29702944551182364,2.2308005016523125,0.031107374427140233,0.0031799043669966977,0.939396509906373
0.10485807154614081,3.3169067303397437,0.03445802290524274,0.0010045112214394157,0.9630209738636593
0.4464020731468812,2.762761913346429,0.017986116994164584,0.004747220728152134,0.9302244288374611
0.1436474251341212,2.9222538668516895,0.011819426877682154,0.0020916572660811253,0.9828143495057566
0.14488108917702125,2.0326137982863406,0.022152960993068398,0.004014272293246935,0.9389698572214683
0.1410706831487507,4.483064655456795,0.03824337023488002,0.002776686624532846,0.9621606532016648
0.3998939821582753,2.000431365815566,0.028909040711339234,0.00181120406347304,0.9583594604319474
0.19600008569967475,3.196247935131108,0.03464080585908683,0.002547936997119492,0.9342802339527378
0.11044788531993253,2.8017823608290144,0.021473004887958502,0.004441722612237933,0.932199411050575
0.3016902574428387,2.7910781369013224,0.020013935676793063,0.004637464331904555,0.9595820559076048
0.12327022021968362,3.6407265177886003,0.014313609171295306,0.003072042077950758,0.9579356275033838
0.3137550226122243,3.7801378208463263,0.03160426250097906,0.001265319535903092,0.9645314717635662
0.15474672887173038,4.204845707355166,0.046067277042762124,0.004358579031973293,0.9571800497795867
0.4193965955025186,2.346019329064466,0.03866404553655434,0.002022844532937589,0.9776136171245621
0.14338304270606209,2.0742606091154983,0.019433387183255227,0.004457596052462131,0.9825936359380876
0.18597769655646657,2.699292104297552,0.03641146448814875,0.0030112839199054513,0.9546889977924147
0.3965934667914939,2.5618040091149448,0.03973742985535612,0.002034876247991442,0.9664991781439956
0.33649642448228556,3.4724281326243736,0.04738655817616824,0.003656842108148275,0.9329941393660335
0.34196787895373226,3.81283646463818,0.04465938681249708,0.00289476941128086,0.9534353370988274
0.2641027193078353,4.003586642757078,0.04973596790005473,0.0031096527678988926,0.9495663998751681
0.22295423845302556,3.8502438422759573,0.018453106684856016,0.0034101257683131223,0.9490390837040906
0.4253355978927704,2.2237573480769943,0.037992001293607316,0.0031442100395296813,0.9750735245336837
0.31840558935845137,2.1254388845612784,0.012744349099548977,0.0035100096366730907,0.9788802767076866
0.3517266766128967,3.308926167143017,0.024506987710885966,0.0011926464454511951,0.9859416128769511
0.10184951855388848,2.884778701964592,0.04684285940016373,0.003086690773775373,0.9609878446935877
0.18480291317884828,3.0365945622593933,0.02720814210698958,0.0013336828266247082,0.942526376656745
0.13684602084130382,4.417724862236571,0.04446198143320948,0.0028346751853970597,0.9445512211479072
0.1566098272226196,2.11206656472305,0.0476467468670123,0.004174096604338036,0.9375156709500025
0.26963878233483574,3.0697807438717124,0.03903567859885336,0.004958110922029635,0.9380660540909308
0.2804123668476884,2.6838275914948846,0.01639514493212336,0.004677416426067912,0.9533236766179028
0.30408331237610225,2.818411983150334,0.028624904925294764,0.004045202581203261,0.9387931264868224
0.21927269791736165,3.7984085931415823,0.020287588977020668,0.003649414699147476,0.9797905546188395
0.2092779010581326,2.066538246255299,0.017066081502433696,0.004991311178851538,0.9486721679992063
0.17003943578668257,4.054082344457562,0.04214864024293333,0.0024388805807537698,0.9890211227435557
0.39016429132797925,2.675604413233372,0.04848697117729966,0.001499003274971639,0.9724953280894297
0.21942494524909822,3.5475610229625962,0.010379234722500297,0.0029353779976905793,0.9634859860425663
